node_ID,out_degree,in_degree,core,weighted_out_degree,weighted_in_degree,weighted_degree,in_average_iat,in_mad_iat,in_median_iat,in_std_iat,in_min_iat,in_max_iat,in_quantile_25_iat,in_quantile_50_iat,in_quantile_75_iat,in_entropy_iat,in_call_count,in_average_measure,in_mad_measure,in_median_measure,in_std_measure,in_min_measure,in_max_measure,in_quantile_25_measure,in_quantile_50_measure,in_quantile_75_measure,in_entropy_measure,in_sum_measure,out_average_iat,out_mad_iat,out_median_iat,out_std_iat,out_min_iat,out_max_iat,out_quantile_25_iat,out_quantile_50_iat,out_quantile_75_iat,out_entropy_iat,out_call_count,out_average_measure,out_mad_measure,out_median_measure,out_std_measure,out_min_measure,out_max_measure,out_quantile_25_measure,out_quantile_50_measure,out_quantile_75_measure,out_entropy_measure,out_sum_measure
309,6,5,7,1803,1764,3567,58918.5,18870.0,54700.5,20487.109026165697,37495.0,88778.0,41325.25,54700.5,72293.75,1.3267910872580604,5.0,352.8,131.51999999999998,409.0,169.14065153002102,24.0,497.0,380.0,409.0,454.0,1.4342773104531215,1764.0,65925.0,44724.8,73767.0,49810.31850932094,2255.0,134754.0,17783.0,73767.0,101066.0,1.2547923594636023,6.0,300.5,168.16666666666666,332.5,177.21620505284875,26.0,488.0,173.25,332.5,461.0,1.577581009158575,1803.0
310,3,4,6,757,1160,1917,125995.33333333333,64846.222222222226,169736.0,68895.78429934754,28726.0,179524.0,99231.0,169736.0,174630.0,0.9089902137238185,4.0,290.0,149.0,335.0,182.34856730997367,1.0,489.0,211.0,335.0,414.0,1.0800759012525045,1160.0,109298.5,37426.5,109298.5,37426.5,71872.0,146725.0,90585.25,109298.5,128011.75,0.6333167614945197,3.0,252.33333333333334,125.77777777777779,210.0,140.0007936485441,106.0,441.0,158.0,210.0,325.5,0.945762308260954,757.0
311,4,7,7,752,1614,2366,37521.333333333336,19730.333333333332,34068.5,22991.79106164246,9336.0,73057.0,18191.75,34068.5,54791.0,1.5945315064053043,7.0,230.57142857142858,147.10204081632654,168.0,170.97941157833438,40.0,499.0,108.5,168.0,345.0,1.6761836047637668,1614.0,105156.0,101849.33333333333,45129.0,108850.26690213794,12409.0,257930.0,28769.0,45129.0,151529.5,0.570089208591497,4.0,188.0,103.5,211.0,109.04815450066086,36.0,294.0,108.75,211.0,290.25,1.1865755788700811,752.0
312,3,1,4,105,373,478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,373.0,0.0,373.0,0.0,373.0,373.0,373.0,373.0,373.0,0.0,373.0,48544.5,16675.5,48544.5,16675.5,31869.0,65220.0,40206.75,48544.5,56882.25,0.6329289557496097,3.0,35.0,32.0,13.0,33.980386499665755,9.0,83.0,11.0,13.0,48.0,0.6550733664418703,105.0
313,4,3,6,883,644,1527,25029.0,24885.0,25029.0,24885.0,144.0,49914.0,12586.5,25029.0,37471.5,0.019704234735226506,3.0,214.66666666666666,55.77777777777778,232.0,62.4517591603489,131.0,281.0,181.5,232.0,256.5,1.0536124191964076,644.0,100581.66666666667,66548.44444444444,104801.0,79838.09637565822,759.0,196185.0,52780.0,104801.0,150493.0,0.6622621945630662,4.0,220.75,135.25,212.0,135.9197833282558,84.0,375.0,86.25,212.0,346.5,1.1834522394562397,883.0
314,3,6,7,504,1398,1902,60943.8,36620.96,46881.0,39882.07121702683,7934.0,115521.0,36464.0,46881.0,97919.0,1.3695305254902355,6.0,233.0,120.66666666666667,268.5,137.01581417242804,36.0,395.0,112.0,268.5,344.75,1.5804460565800151,1398.0,110977.0,62681.0,110977.0,62681.0,48296.0,173658.0,79636.5,110977.0,142317.5,0.5238466713287766,3.0,168.0,96.66666666666667,198.0,108.24355254086345,23.0,283.0,110.5,198.0,240.5,0.8319915238711213,504.0
315,3,8,7,654,2015,2669,40066.857142857145,29444.16326530612,48175.0,32683.279960548512,459.0,94894.0,8343.5,48175.0,60126.5,1.5468073743258959,8.0,251.875,149.875,206.0,159.57791004709892,87.0,471.0,93.75,206.0,424.5,1.8716192621952112,2015.0,172252.5,30691.5,172252.5,30691.5,141561.0,202944.0,156906.75,172252.5,187598.25,0.6771885149300798,3.0,218.0,83.33333333333333,175.0,89.81091247727082,136.0,343.0,155.5,175.0,259.0,1.017816597214637,654.0
316,5,2,7,1455,661,2116,113282.0,0.0,113282.0,0.0,113282.0,113282.0,113282.0,113282.0,113282.0,0.0,2.0,330.5,143.5,330.5,143.5,187.0,474.0,258.75,330.5,402.25,0.5956758037922704,661.0,98662.25,111698.875,29502.5,129240.34398045953,13584.0,322060.0,20186.25,29502.5,107978.5,0.6652114867887292,5.0,291.0,65.6,293.0,98.53121332856914,131.0,442.0,287.0,293.0,302.0,1.5479702883135544,1455.0
317,3,3,5,956,925,1881,171704.0,146247.0,171704.0,146247.0,25457.0,317951.0,98580.5,171704.0,244827.5,0.26419449561267727,3.0,308.3333333333333,99.55555555555556,310.0,121.25546952153907,159.0,456.0,234.5,310.0,383.0,1.0177397899339102,925.0,54617.0,33975.0,54617.0,33975.0,20642.0,88592.0,37629.5,54617.0,71604.5,0.4847266830701507,3.0,318.6666666666667,137.77777777777777,418.0,146.17189272299316,112.0,426.0,265.0,418.0,422.0,0.9731195512405744,956.0
318,6,4,7,1126,783,1909,86029.0,23154.0,102537.0,24568.503915921836,51298.0,104252.0,76917.5,102537.0,103394.5,1.054030002606507,4.0,195.75,123.25,215.0,132.02911610701634,10.0,343.0,103.75,215.0,307.0,1.0881170899661639,783.0,44206.4,24263.28,43442.0,27405.006160189052,8907.0,80190.0,19612.0,43442.0,68881.0,1.3952667310749083,6.0,187.66666666666666,128.0,159.0,148.09981619014775,6.0,446.0,77.25,159.0,269.25,1.4491861162395183,1126.0
319,6,5,7,1769,752,2521,50353.5,39767.5,48180.5,40090.44880329977,8169.0,96884.0,11794.5,48180.5,86739.5,1.024043309896387,5.0,150.4,125.67999999999999,86.0,135.89201595384478,3.0,365.0,48.0,86.0,250.0,1.1626098393879305,752.0,68204.4,19055.52,79055.0,22715.716362025654,26346.0,86770.0,62424.0,79055.0,86427.0,1.5436412814897942,6.0,294.8333333333333,84.1111111111111,246.5,91.18190000701284,195.0,433.0,240.5,246.5,368.75,1.7458422614234825,1769.0
320,7,2,7,2204,612,2816,75299.0,0.0,75299.0,0.0,75299.0,75299.0,75299.0,75299.0,75299.0,0.0,2.0,306.0,67.0,306.0,67.0,239.0,373.0,272.5,306.0,339.5,0.6689814010764203,612.0,54424.0,17199.666666666668,47839.5,20602.280925502724,29419.0,91947.0,41479.0,47839.5,64565.0,1.7230622877933282,7.0,314.85714285714283,120.40816326530613,280.0,133.45778205798544,104.0,494.0,227.0,280.0,436.0,1.849163966132033,2204.0
321,4,4,6,847,840,1687,118592.33333333333,112244.44444444444,62578.0,121254.53501988652,6240.0,286959.0,34409.0,62578.0,174768.5,0.5499796856753201,4.0,210.0,163.0,205.5,163.5405148579397,39.0,390.0,51.0,205.5,364.5,1.0410747515654486,840.0,82971.0,52558.666666666664,88533.0,62224.695697662246,4133.0,156247.0,46333.0,88533.0,122390.0,0.7280266933163573,4.0,211.75,78.875,251.0,95.60171285076434,54.0,291.0,176.25,251.0,286.5,1.2579470330744624,847.0
322,5,5,7,990,1152,2142,66739.5,41805.75,55079.5,52220.122570231484,6448.0,150351.0,41252.5,55079.5,80566.5,1.0642229364465328,5.0,230.4,96.32000000000001,269.0,118.40371615789768,28.0,385.0,192.0,269.0,278.0,1.4379739800284679,1152.0,49851.25,31593.375,39828.0,39523.6165436249,6711.0,113038.0,24164.25,39828.0,65515.0,1.0670280885442667,5.0,198.0,135.2,154.0,143.76091262926792,50.0,390.0,52.0,154.0,344.0,1.329286273629616,990.0
323,0,4,4,0,1214,1214,55215.333333333336,34788.88888888888,57921.0,41547.0031356722,3032.0,104693.0,30476.5,57921.0,81307.0,0.7306367239314685,4.0,303.5,152.5,320.0,163.1218869434755,79.0,495.0,187.0,320.0,436.5,1.2219076583228183,1214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,5,2,6,1723,345,2068,99174.0,0.0,99174.0,0.0,99174.0,99174.0,99174.0,99174.0,99174.0,0.0,2.0,172.5,62.5,172.5,62.5,110.0,235.0,141.25,172.5,203.75,0.625992428448626,345.0,99534.5,77918.25,57679.0,90988.27828489778,27409.0,255371.0,44191.75,57679.0,113021.75,1.0260945387058265,5.0,344.6,63.67999999999999,382.0,76.39528781279641,203.0,407.0,327.0,382.0,404.0,1.5822882613172289,1723.0
325,4,4,6,801,1182,1983,81560.0,36783.333333333336,55534.0,39035.44330477111,52411.0,136735.0,53972.5,55534.0,96134.5,0.9918184570593785,4.0,295.5,74.5,298.0,77.86366289868465,196.0,390.0,233.5,298.0,360.0,1.3508550225210405,1182.0,27020.333333333332,15728.222222222224,38573.0,16683.483575747072,3428.0,39060.0,21000.5,38573.0,38816.5,0.838967878489264,4.0,200.25,181.75,200.0,182.01150375731748,9.0,392.0,23.25,200.0,377.0,0.8735764246358955,801.0
326,2,4,6,436,697,1133,107468.0,40950.666666666664,124898.0,44768.316147323065,46042.0,151464.0,85470.0,124898.0,138181.0,1.0002223524389322,4.0,174.25,87.875,154.0,112.30622200038607,39.0,350.0,114.0,154.0,214.25,1.1723230466350827,697.0,197849.0,0.0,197849.0,0.0,197849.0,197849.0,197849.0,197849.0,197849.0,0.0,2.0,218.0,80.0,218.0,80.0,138.0,298.0,178.0,218.0,258.0,0.6242136480960416,436.0
327,4,2,6,791,551,1342,160860.0,0.0,160860.0,0.0,160860.0,160860.0,160860.0,160860.0,160860.0,0.0,2.0,275.5,60.5,275.5,60.5,215.0,336.0,245.25,275.5,305.75,0.6688373031727255,551.0,124769.66666666667,127968.88888888889,44610.0,136344.51247320353,12976.0,316723.0,28793.0,44610.0,180666.5,0.5114114533686775,4.0,197.75,39.25,188.5,43.66563293941816,151.0,263.0,162.25,188.5,224.0,1.3624031449453506,791.0
328,6,5,7,1499,845,2344,95245.25,23654.75,91566.5,25425.598089081406,66703.0,131145.0,74034.25,91566.5,112777.5,1.350936410020564,5.0,169.0,76.8,192.0,85.51958839938368,42.0,280.0,104.0,192.0,227.0,1.4628364714239117,845.0,54060.2,51360.64,16515.0,55060.77887716446,4284.0,144146.0,12980.0,16515.0,92376.0,1.0844785360373552,6.0,249.83333333333334,133.83333333333334,273.0,150.1181941745311,26.0,451.0,130.5,273.0,363.0,1.5731404930925668,1499.0
329,5,8,7,928,2529,3457,50523.71428571428,21911.95918367347,44034.0,25355.646509571932,25200.0,99766.0,28084.5,44034.0,64248.5,1.8262822478585083,8.0,316.125,156.59375,385.0,171.0785181575992,47.0,493.0,138.25,385.0,465.5,1.9047555863725492,2529.0,83608.0,27130.0,80718.0,31433.43920095286,43758.0,129238.0,62838.0,80718.0,101488.0,1.3147571527005197,5.0,185.6,89.12,156.0,106.14819828899593,56.0,367.0,122.0,156.0,227.0,1.4472351255945421,928.0
330,4,7,7,872,2343,3215,41782.333333333336,20234.111111111113,33941.0,23018.399015183964,18497.0,78646.0,21631.25,33941.0,59591.0,1.6435341177398861,7.0,334.7142857142857,116.89795918367346,408.0,136.20228054070827,58.0,462.0,268.5,408.0,439.0,1.8394809966488552,2343.0,79281.0,77247.33333333333,29875.0,82228.61971763035,12816.0,195152.0,21345.5,29875.0,112513.5,0.580299292776706,4.0,218.0,117.5,219.0,123.3430176378055,62.0,372.0,119.75,219.0,317.25,1.211115856464728,872.0
331,6,5,7,1613,1728,3341,77123.0,59851.5,51053.0,71313.2450285359,9560.0,196826.0,35663.75,51053.0,92512.25,0.9869110397450257,5.0,345.6,118.08,390.0,144.25200171921358,84.0,494.0,312.0,390.0,448.0,1.4999729889644733,1728.0,66431.6,50633.12,54568.0,60968.31602922948,509.0,172772.0,17635.0,54568.0,86674.0,1.1530720990855634,6.0,268.8333333333333,131.22222222222226,331.5,146.96078464074088,47.0,461.0,152.75,331.5,344.5,1.6100125871615392,1613.0
332,4,14,7,1122,4357,5479,25458.384615384617,20363.76331360947,14182.0,25553.310092788855,3429.0,91030.0,8682.0,14182.0,35930.0,2.144634481540332,14.0,311.2142857142857,134.0408163265306,375.5,154.3387640278121,16.0,486.0,192.0,375.5,438.0,2.47280946921431,4357.0,117768.0,76960.0,87870.0,84730.39157232782,32226.0,233208.0,60048.0,87870.0,160539.0,0.8386817284975796,4.0,280.5,59.25,300.0,72.68252884978618,162.0,360.0,264.0,300.0,316.5,1.3495428847853834,1122.0
333,5,5,7,1229,1499,2728,67308.25,53255.75,57184.5,57210.59483336544,5890.0,148974.0,18133.75,57184.5,106359.0,0.9839026570097866,5.0,299.8,116.55999999999999,228.0,121.4189441561736,162.0,460.0,218.0,228.0,431.0,1.5281918534099759,1499.0,64538.0,30694.5,70422.0,34349.78227733038,13707.0,103601.0,43911.75,70422.0,91048.25,1.2160068542624265,5.0,245.8,70.24,272.0,79.68789117551047,149.0,367.0,167.0,272.0,274.0,1.556318983708963,1229.0
334,4,6,7,1163,1305,2468,73749.6,64472.31999999999,46615.0,68769.82402362245,2078.0,175472.0,11375.0,46615.0,133208.0,1.1191500019706997,6.0,217.5,140.33333333333334,255.5,159.22599243423377,3.0,410.0,69.25,255.5,344.25,1.4135003341677677,1305.0,83423.66666666667,98174.88888888888,14702.0,104207.32317303274,4883.0,230686.0,9792.5,14702.0,122694.0,0.31843444788087616,4.0,290.75,133.375,340.0,161.4951624662485,24.0,459.0,259.5,340.0,371.25,1.166065011422523,1163.0
335,2,2,4,791,570,1361,274825.0,0.0,274825.0,0.0,274825.0,274825.0,274825.0,274825.0,274825.0,0.0,2.0,285.0,176.0,285.0,176.0,109.0,461.0,197.0,285.0,373.0,0.48799878717169826,570.0,102534.0,0.0,102534.0,0.0,102534.0,102534.0,102534.0,102534.0,102534.0,0.0,2.0,395.5,90.5,395.5,90.5,305.0,486.0,350.25,395.5,440.75,0.666733513809499,791.0
336,7,5,7,2263,1517,3780,77192.5,69244.75,33813.0,80093.31254699109,25462.0,215682.0,28337.5,33813.0,82668.0,0.9388530960807617,5.0,303.4,125.92,368.0,145.19862258299835,63.0,486.0,229.0,368.0,371.0,1.4702232000039361,1517.0,51576.666666666664,23745.777777777777,63101.0,26571.413973583636,5690.0,77221.0,34116.0,63101.0,72694.75,1.6183473345768542,7.0,323.2857142857143,129.3877551020408,342.0,151.1231421114339,54.0,483.0,231.5,342.0,460.5,1.8120911831934072,2263.0
337,4,4,7,908,1067,1975,89566.33333333333,35021.11111111111,65104.0,37174.67430328819,61497.0,142098.0,63300.5,65104.0,103601.0,1.017877078910293,4.0,266.75,158.25,260.0,165.0081437384228,69.0,478.0,128.25,260.0,398.5,1.178188998017005,1067.0,39502.0,19802.0,26332.0,21048.018101474543,22969.0,69205.0,24650.5,26332.0,47768.5,0.9663704307509412,4.0,227.0,60.0,250.5,72.54998277050106,107.0,300.0,206.75,250.5,270.75,1.327961784330825,908.0
338,6,4,7,1701,1042,2743,117510.33333333333,74596.88888888889,157043.0,80249.09736287105,5615.0,189873.0,81329.0,157043.0,173458.0,0.7594298026380331,4.0,260.5,89.0,287.0,109.48630051289521,87.0,381.0,213.75,287.0,333.75,1.2822577465387575,1042.0,74733.2,46872.240000000005,65919.0,59513.34777476393,7393.0,181010.0,33707.0,65919.0,85637.0,1.2894304419922988,6.0,283.5,54.666666666666664,301.0,70.17062538318058,153.0,383.0,262.25,301.0,310.5,1.7585630683235434,1701.0
339,7,5,7,1977,1162,3139,87398.0,61356.0,69491.0,66535.6186865351,25462.0,185148.0,26332.0,69491.0,130557.0,1.088324412642581,5.0,232.4,104.32000000000001,254.0,121.63321914674461,36.0,385.0,168.0,254.0,319.0,1.440505355969483,1162.0,45480.0,18541.333333333332,40575.5,23679.963872438653,18645.0,91852.0,29996.25,40575.5,51215.5,1.6653319992557611,7.0,282.42857142857144,104.77551020408164,274.0,119.27022996163812,103.0,447.0,193.0,274.0,383.5,1.851980633850427,1977.0
340,7,5,7,1378,1040,2418,71279.25,31783.75,64761.5,34321.66480064014,34820.0,120774.0,41833.25,64761.5,94207.5,1.2706166586520249,5.0,208.0,74.0,215.0,87.91359394314397,63.0,305.0,168.0,215.0,289.0,1.5058000141742502,1040.0,64978.333333333336,20830.333333333332,70253.0,24506.085935719904,18874.0,89847.0,55764.0,70253.0,84844.75,1.706579702983225,7.0,196.85714285714286,100.44897959183673,231.0,116.0867022917767,36.0,404.0,101.5,231.0,252.0,1.7596213864949322,1378.0
341,7,3,7,1105,1026,2131,180867.5,28771.5,180867.5,28771.5,152096.0,209639.0,166481.75,180867.5,195253.25,0.6804408417160535,3.0,342.0,122.66666666666667,413.0,131.232617896619,158.0,455.0,285.5,413.0,434.0,1.0149930094209199,1026.0,68641.5,30475.833333333332,68049.0,35048.61375646688,8002.0,108175.0,52901.75,68049.0,100803.25,1.6284320813045492,7.0,157.85714285714286,161.55102040816328,27.0,176.84329509599218,4.0,488.0,17.5,27.0,275.5,1.2910456427956816,1105.0
342,5,6,7,795,1888,2683,56320.0,35192.8,44769.0,46507.73401059226,6388.0,144302.0,36132.0,44769.0,50009.0,1.2912343137958262,6.0,314.6666666666667,144.44444444444443,366.0,169.38385073226104,16.0,495.0,214.75,366.0,452.0,1.5934974163733653,1888.0,84964.0,94789.5,28616.5,110042.36194529814,8080.0,274543.0,15337.75,28616.5,98242.75,0.6655839148966224,5.0,159.0,74.8,157.0,93.21587847571894,21.0,301.0,112.0,157.0,204.0,1.409192297483818,795.0
343,4,6,7,949,2007,2956,78040.2,43232.240000000005,64113.0,52545.71814867506,750.0,159580.0,61177.0,64113.0,104581.0,1.317831132337927,6.0,334.5,66.66666666666667,320.5,85.58962164499462,193.0,468.0,304.75,320.5,384.25,1.7579585447659372,2007.0,64857.666666666664,54066.22222222222,28521.0,57448.96732076411,20095.0,145957.0,24308.0,28521.0,87239.0,0.7315991706404503,4.0,237.25,74.875,203.5,90.11208298557969,155.0,387.0,174.5,203.5,266.25,1.3194655722456918,949.0
344,7,4,7,1858,1178,3036,125544.33333333333,104939.11111111112,69093.0,112777.98918031638,24587.0,282953.0,46840.0,69093.0,176023.0,0.7041077835634002,4.0,294.5,168.0,353.0,189.05620857300613,4.0,468.0,187.75,353.0,459.75,1.0818837030975237,1178.0,31118.833333333332,17496.44444444444,24927.0,21027.649681761603,8029.0,70018.0,15488.75,24927.0,41083.75,1.572122751693383,7.0,265.42857142857144,129.95918367346937,331.0,151.8117792746354,10.0,444.0,176.0,331.0,360.5,1.7192143778690863,1858.0
345,2,3,5,490,520,1010,93534.5,55498.5,93534.5,55498.5,38036.0,149033.0,65785.25,93534.5,121283.75,0.5049788735070353,3.0,173.33333333333334,97.55555555555554,221.0,105.54725113531958,27.0,272.0,124.0,221.0,246.5,0.8562139760946047,520.0,152384.0,0.0,152384.0,0.0,152384.0,152384.0,152384.0,152384.0,152384.0,0.0,2.0,245.0,138.0,245.0,138.0,107.0,383.0,176.0,245.0,314.0,0.5248337867299552,490.0
346,5,2,6,1327,772,2099,163590.0,0.0,163590.0,0.0,163590.0,163590.0,163590.0,163590.0,163590.0,0.0,2.0,386.0,58.0,386.0,58.0,328.0,444.0,357.0,386.0,415.0,0.6818154188461403,772.0,55845.25,15987.875,50214.0,19521.204591097856,35132.0,87821.0,44817.5,50214.0,61241.75,1.3285707090024674,5.0,265.4,143.28,244.0,163.2098036271106,20.0,445.0,174.0,244.0,444.0,1.3737291799314284,1327.0
347,5,0,4,1142,0,1142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49063.25,32081.25,41302.0,34113.05616164433,16126.0,97523.0,17410.0,41302.0,72955.25,1.1366747130391548,5.0,228.4,130.32,245.0,142.51399931234826,58.0,395.0,73.0,245.0,371.0,1.3898460769389989,1142.0
348,2,5,6,359,1547,1906,71789.75,56506.25,54263.0,64226.59696486729,7812.0,170821.0,19019.25,54263.0,107033.5,0.9688592805779935,5.0,309.4,127.52000000000001,331.0,144.91459553819968,91.0,494.0,209.0,331.0,422.0,1.4859073405423504,1547.0,1424.0,0.0,1424.0,0.0,1424.0,1424.0,1424.0,1424.0,1424.0,0.0,2.0,179.5,108.5,179.5,108.5,71.0,288.0,125.25,179.5,233.75,0.4972976265131095,359.0
349,2,7,7,356,1394,1750,58838.666666666664,40095.222222222226,39270.0,43624.70693948048,16950.0,126132.0,23706.0,39270.0,94486.5,1.5258933443834648,7.0,199.14285714285714,109.06122448979592,160.0,129.80251876427909,38.0,442.0,124.5,160.0,252.5,1.7400906058693146,1394.0,134562.0,0.0,134562.0,0.0,134562.0,134562.0,134562.0,134562.0,134562.0,0.0,2.0,178.0,87.0,178.0,87.0,91.0,265.0,134.5,178.0,221.5,0.5684233741683725,356.0
350,6,3,7,710,1130,1840,116033.5,111366.5,116033.5,111366.5,4667.0,227400.0,60350.25,116033.5,171716.75,0.09846912642223025,3.0,376.6666666666667,71.1111111111111,421.0,75.78185065626788,270.0,439.0,345.5,421.0,430.0,1.0772139787419226,1130.0,64219.2,31284.24,62080.0,40775.756921975095,7853.0,132349.0,44514.0,62080.0,74300.0,1.3863873775380462,6.0,118.33333333333333,93.0,104.5,100.9647903424203,7.0,273.0,22.25,104.5,195.75,1.3688634326731817,710.0
351,4,8,7,1089,2444,3533,55972.142857142855,55545.63265306123,19842.0,63729.6037073343,3204.0,181311.0,16106.0,19842.0,77618.0,1.3700389186974404,8.0,305.5,76.875,315.5,94.04653103650341,152.0,445.0,238.25,315.5,357.75,2.0301560136707915,2444.0,119179.66666666667,106244.88888888888,64478.0,114520.91664650416,14514.0,278547.0,39496.0,64478.0,171512.5,0.633474445904113,4.0,272.25,88.125,298.0,109.63661569019723,96.0,397.0,241.5,298.0,328.75,1.2910108633594932,1089.0
352,4,2,6,864,505,1369,5863.0,0.0,5863.0,0.0,5863.0,5863.0,5863.0,5863.0,5863.0,0.0,2.0,252.5,150.5,252.5,150.5,102.0,403.0,177.25,252.5,327.75,0.5031353373555403,505.0,92922.66666666667,40171.777777777774,112403.0,43486.628951386374,32665.0,133700.0,72534.0,112403.0,123051.5,0.9698779870555245,4.0,216.0,142.5,221.0,146.70207905820558,34.0,388.0,93.25,221.0,343.75,1.120526295277341,864.0
353,5,5,7,1357,1488,2845,63938.5,47482.0,68002.5,48533.906624647476,3201.0,116548.0,23084.25,68002.5,108856.75,1.0279657907282518,5.0,297.6,141.68,318.0,171.30861040823373,3.0,476.0,238.0,318.0,453.0,1.3621326855665035,1488.0,34406.5,30860.25,19177.5,37218.42699859842,3144.0,96127.0,6134.25,19177.5,47449.75,0.8269002515964043,5.0,271.4,127.52000000000001,299.0,150.79602116766873,14.0,433.0,210.0,299.0,401.0,1.3939601925658125,1357.0
354,9,4,7,1765,1090,2855,92246.0,32562.0,113956.0,34608.1032803976,43403.0,119379.0,78679.5,113956.0,116667.5,1.0185966657663152,4.0,272.5,150.0,253.0,153.65301819359098,115.0,469.0,126.25,253.0,399.25,1.2209009663819923,1090.0,49232.75,30702.3125,56923.0,35298.80468850893,449.0,104784.0,16793.5,56923.0,71737.25,1.7448532769390044,9.0,196.11111111111111,121.90123456790123,153.0,145.59643191937886,20.0,481.0,66.0,153.0,249.0,1.912184693124255,1765.0
355,8,8,7,2272,2274,4546,56462.857142857145,42985.83673469388,29659.0,49156.129414139104,12061.0,132275.0,16840.5,29659.0,93782.0,1.5815078364585788,8.0,284.25,142.5,312.5,159.5718881883648,45.0,483.0,175.75,312.5,414.0,1.8868652436977662,2274.0,56851.28571428572,40407.551020408166,41055.0,47855.86137772552,1638.0,142449.0,24511.0,41055.0,81897.5,1.580245162971858,8.0,284.0,145.75,282.5,157.01512665982216,75.0,499.0,130.5,282.5,425.25,1.9146367130490862,2272.0
356,5,5,7,1121,1369,2490,83041.25,50666.75,68339.0,59551.679432132725,19452.0,176035.0,38835.75,68339.0,112544.5,1.1294295464500759,5.0,273.8,145.44,347.0,153.9654506699474,85.0,468.0,99.0,347.0,370.0,1.430939408062605,1369.0,68272.5,42521.25,50948.0,51225.55165881574,17879.0,153315.0,36770.0,50948.0,82450.5,1.1245744379733624,5.0,224.2,114.96,267.0,122.93965999627622,53.0,369.0,108.0,267.0,324.0,1.435949753573307,1121.0
357,3,4,7,1193,835,2028,84788.0,42024.666666666664,94453.0,48012.6579768294,21751.0,138160.0,58102.0,94453.0,116306.5,0.9096637166041133,4.0,208.75,104.75,164.5,122.38540558416268,103.0,403.0,104.5,164.5,268.75,1.2234519971451852,835.0,171135.5,38960.5,171135.5,38960.5,132175.0,210096.0,151655.25,171135.5,190615.75,0.6670042958449495,3.0,397.6666666666667,26.888888888888896,392.0,30.879694874715902,363.0,438.0,377.5,392.0,415.0,1.0956138883335527,1193.0
358,5,5,7,1424,1086,2510,57337.25,26012.25,45759.5,30963.062682614265,30736.0,107094.0,31619.5,45759.5,71477.25,1.249573885661301,5.0,217.2,91.44,207.0,116.25386015096446,106.0,425.0,110.0,207.0,238.0,1.474797484337652,1086.0,94930.0,30878.5,83431.5,38151.34996956202,56170.0,156687.0,68376.25,83431.5,109985.25,1.3100579011038649,5.0,284.8,89.36,269.0,111.58386980204621,118.0,458.0,244.0,269.0,335.0,1.528734215386894,1424.0
